REF_AREA,INDICATOR,SEX,SERIES_NAME,SERIES_YEAR,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,SERIES_CATEGORY,SERIES_TYPE,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,TIME_SINCE_FIRST_BIRTH,INTERVAL,SERIES_METHOD,LOWER_BOUND,UPPER_BOUND,MODEL,date,country,D3.CHLD.MORT
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1992-07,144,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1992.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,144
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1991-07,146,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1991.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,146
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1990-07,151,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1990.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,151
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1989-07,151,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1989.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,151
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1988-07,162,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1988.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,162
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1987-07,168,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1987.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,168
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1986-07,169,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1986.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,169
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1985-07,170,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1985.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,170
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1984-07,188,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1984.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,188
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1983-07,220,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1983.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,220
Bangladesh,Under-five mortality rate,Total,Report on Sample Vital Registration System 2012 (VR),2012,1982-07,212,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1982.5,NA,NA,1,Vital Registration,NA,NA,NA,2012,Bangladesh,212
Benin,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2011-07,111.6494,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.191659,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Benin,111.6494
Benin,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2006-07,110.7753,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.420389,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Benin,110.7753
Benin,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2001-07,120.1408,Included in IGME,Deaths per 1000 live births,MICS,Direct,6.735381,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Benin,120.1408
Benin,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1996-07,139.1834,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.077627,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Benin,139.1834
Benin,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1991-07,158.9618,Included in IGME,Deaths per 1000 live births,MICS,Direct,17.79823,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Benin,158.9618
Bhutan,Under-five mortality rate,Total,National Health Survey 2012 (Direct),2012,2010-04,37.3,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,2010.3,NA,NA,NA,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Bhutan,37.3
Bolivia (Plurinational State of),Under-five mortality rate,Total,Census 2012 (Household Deaths),2012,2011-07,58.8,Included in IGME,Deaths per 1000 live births,Census,Household Deaths,NA,2011.5,NA,NA,1,Survey/Census with Household death,NA,NA,NA,2012,Bolivia (Plurinational State of),58.8
Bolivia (Plurinational State of),Under-five mortality rate,Total,Census 2012 (Indirect),2012,2008-05,88.64,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2008.4,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Bolivia (Plurinational State of),88.64
Bolivia (Plurinational State of),Under-five mortality rate,Total,Census 2012 (Indirect),2012,2006-02,102.09,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2006.1,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Bolivia (Plurinational State of),102.09
Bolivia (Plurinational State of),Under-five mortality rate,Total,Census 2012 (Indirect),2012,2003-09,106.39,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2003.7,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Bolivia (Plurinational State of),106.39
Bolivia (Plurinational State of),Under-five mortality rate,Total,Census 2012 (Indirect),2012,2001-01,116.8,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2001,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Bolivia (Plurinational State of),116.8
Bolivia (Plurinational State of),Under-five mortality rate,Total,Census 2012 (Indirect),2012,1998-02,123.55,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,1998.1,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Bolivia (Plurinational State of),123.55
Bolivia (Plurinational State of),Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2014-01,28.58182,Included in IGME,Deaths per 1000 live births,NDHS,Direct,3.055482,2014,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Bolivia (Plurinational State of),28.58182
Bolivia (Plurinational State of),Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2009-01,30.17089,Included in IGME,Deaths per 1000 live births,NDHS,Direct,3.305176,2009,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Bolivia (Plurinational State of),30.17089
Bolivia (Plurinational State of),Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2004-01,45.20873,Included in IGME,Deaths per 1000 live births,NDHS,Direct,4.014313,2004,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Bolivia (Plurinational State of),45.20873
Bolivia (Plurinational State of),Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,1999-01,58.92583,Included in IGME,Deaths per 1000 live births,NDHS,Direct,5.020415,1999,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Bolivia (Plurinational State of),58.92583
Bolivia (Plurinational State of),Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,1994-01,87.03498,Included in IGME,Deaths per 1000 live births,NDHS,Direct,8.097316,1994,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Bolivia (Plurinational State of),87.03498
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2012 (Indirect),2012,2008-01,29.23,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2008,25 to 29 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Brazil,29.23
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2012 (Indirect),2012,2005-10,29.056,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2005.8,30 to 34 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Brazil,29.056
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2012 (Indirect),2012,2003-05,34.998,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2003.4,35 to 39 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Brazil,34.998
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2012 (Indirect),2012,2000-10,42.333,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2000.8,40 to 44 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Brazil,42.333
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2012 (Indirect),2012,1997-11,51.49,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,1997.9,45 to 49 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Brazil,51.49
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2013 (Indirect),2013,2009-02,29.416,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2009.1,25 to 29 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Brazil,29.416
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2013 (Indirect),2013,2007-02,30.25,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2007.1,30 to 34 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Brazil,30.25
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2013 (Indirect),2013,2004-10,39.925,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2004.8,35 to 39 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Brazil,39.925
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2013 (Indirect),2013,2002-05,43.647,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2002.4,40 to 44 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Brazil,43.647
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2013 (Indirect),2013,1999-07,52.15,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,1999.5,45 to 49 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Brazil,52.15
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2014 (Indirect),2014,2010-02,30.05,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2010.1,25 to 29 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Brazil,30.05
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2014 (Indirect),2014,2008-02,27.906,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2008.1,30 to 34 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Brazil,27.906
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2014 (Indirect),2014,2005-11,31.353,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2005.9,35 to 39 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Brazil,31.353
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2014 (Indirect),2014,2003-07,39.499,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2003.5,40 to 44 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Brazil,39.499
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2014 (Indirect),2014,2000-08,49.138,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2000.6,45 to 49 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Brazil,49.138
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2015 (Indirect),2015,2011-02,24.722,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2011.1,25 to 29 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Brazil,24.722
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2015 (Indirect),2015,2009-01,23.427,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2009,30 to 34 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Brazil,23.427
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2015 (Indirect),2015,2006-09,31.556,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2006.7,35 to 39 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Brazil,31.556
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2015 (Indirect),2015,2004-03,33.851,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2004.2,40 to 44 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Brazil,33.851
Brazil,Under-five mortality rate,Total,Pesquisa Nacional por Amostra de Domicilios 2015 (Indirect),2015,2001-05,43.688,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2001.4,45 to 49 years old,NA,1,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Brazil,43.688
Burkina Faso,Under-five mortality rate,Total,L Enquete sur le Module Demographie et Sante 2015 (Direct),2015,2012-07,81.61,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,2012.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Burkina Faso,81.61
Burkina Faso,Under-five mortality rate,Total,L Enquete sur le Module Demographie et Sante 2015 (Direct),2015,2007-07,102.07,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,2007.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Burkina Faso,102.07
Burkina Faso,Under-five mortality rate,Total,L Enquete sur le Module Demographie et Sante 2015 (Direct),2015,2002-07,137.9,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,2002.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Burkina Faso,137.9
Burkina Faso,Under-five mortality rate,Total,L Enquete sur le Module Demographie et Sante 2015 (Direct),2015,1997-07,137.98,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,1997.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Burkina Faso,137.98
Burkina Faso,Under-five mortality rate,Total,L Enquete sur le Module Demographie et Sante 2015 (Direct),2015,1992-07,183.87,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,1992.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Burkina Faso,183.87
Burkina Faso,Under-five mortality rate,Total,Malaria Indicator Survey 2014 (Indirect),2014,2010-06,143.6272,Included in IGME,Deaths per 1000 live births,MIS,Indirect,9.000407,2010.432,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Burkina Faso,143.6272
Burkina Faso,Under-five mortality rate,Total,Malaria Indicator Survey 2014 (Indirect),2014,2008-02,160.0558,Included in IGME,Deaths per 1000 live births,MIS,Indirect,7.579911,2008.148,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Burkina Faso,160.0558
Burkina Faso,Under-five mortality rate,Total,Malaria Indicator Survey 2014 (Indirect),2014,2005-08,160.489,Included in IGME,Deaths per 1000 live births,MIS,Indirect,7.728637,2005.61,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Burkina Faso,160.489
Burkina Faso,Under-five mortality rate,Total,Malaria Indicator Survey 2014 (Indirect),2014,2002-11,170.8002,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.622362,2002.899,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Burkina Faso,170.8002
Burkina Faso,Under-five mortality rate,Total,Malaria Indicator Survey 2014 (Indirect),2014,2000-01,166.839,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.031986,2000.022,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Burkina Faso,166.839
Burundi,Under-five mortality rate,Total,Enquete menages pour le suivi et l'evaluation de l'impact de l'appui au systeme de remboursement du Paquet Minimum des Services de sante 2012 (Indirect),2012,2011-07,96,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2011.53,25 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Burundi,96
Burundi,Under-five mortality rate,Total,Malaria Indicator Survey 2012 (Indirect),2012,2007-01,118.4515,Included in IGME,Deaths per 1000 live births,MIS,Indirect,11.64022,2007,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Burundi,118.4515
Burundi,Under-five mortality rate,Total,Malaria Indicator Survey 2012 (Indirect),2012,2005-12,141.1139,Included in IGME,Deaths per 1000 live births,MIS,Indirect,10.85678,2005.97,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Burundi,141.1139
Burundi,Under-five mortality rate,Total,Malaria Indicator Survey 2012 (Indirect),2012,2005-01,154.155,Included in IGME,Deaths per 1000 live births,MIS,Indirect,14.09342,2005.08,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Burundi,154.155
Burundi,Under-five mortality rate,Total,Malaria Indicator Survey 2012 (Indirect),2012,2003-11,157.7852,Included in IGME,Deaths per 1000 live births,MIS,Indirect,12.79167,2003.89,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Burundi,157.7852
Burundi,Under-five mortality rate,Total,Malaria Indicator Survey 2012 (Indirect),2012,2001-08,111.3434,Included in IGME,Deaths per 1000 live births,MIS,Indirect,17.10139,2001.61,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2012,Burundi,111.3434
Cambodia,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2011-07,38.37,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.17,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cambodia,38.37
Cambodia,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2006-07,60.7,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.27,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cambodia,60.7
Cambodia,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2001-07,84.61,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.16,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cambodia,84.61
Cambodia,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1996-07,104.55,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.95,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cambodia,104.55
Cambodia,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1991-07,108.87,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.43,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cambodia,108.87
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2013-07,100.8908,Included in IGME,Deaths per 1000 live births,MICS,Direct,10.03279,2013.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,100.8908
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2012-07,93.22843,Included in IGME,Deaths per 1000 live births,MICS,Direct,8.56403,2012.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,93.22843
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2011-07,99.12287,Included in IGME,Deaths per 1000 live births,MICS,Direct,8.654287,2011.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,99.12287
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2010-07,110.0152,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.303611,2010.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,110.0152
